,originDestination,usg_apt_id,fg_apt_id,Total,AIRPORT_SEQ_ID_x,AIRPORT_ID_x,AIRPORT_x,DISPLAY_AIRPORT_NAME_x,DISPLAY_AIRPORT_CITY_NAME_FULL_x,AIRPORT_WAC_x,AIRPORT_COUNTRY_NAME_x,AIRPORT_COUNTRY_CODE_ISO_x,AIRPORT_STATE_NAME_x,AIRPORT_STATE_CODE_x,AIRPORT_STATE_FIPS_x,CITY_MARKET_ID_x,DISPLAY_CITY_MARKET_NAME_FULL_x,CITY_MARKET_WAC_x,LAT_DEGREES_x,LAT_HEMISPHERE_x,LAT_MINUTES_x,LAT_SECONDS_x,destination_latitude,LON_DEGREES_x,LON_HEMISPHERE_x,LON_MINUTES_x,LON_SECONDS_x,destination_latitude,AIRPORT_START_DATE_x,AIRPORT_THRU_DATE_x,AIRPORT_IS_CLOSED_x,AIRPORT_IS_LATEST_x,Unnamed: 28_x,AIRPORT_SEQ_ID_y,AIRPORT_ID_y,AIRPORT_y,DISPLAY_AIRPORT_NAME_y,DISPLAY_AIRPORT_CITY_NAME_FULL_y,AIRPORT_WAC_y,AIRPORT_COUNTRY_NAME_y,AIRPORT_COUNTRY_CODE_ISO_y,AIRPORT_STATE_NAME_y,AIRPORT_STATE_CODE_y,AIRPORT_STATE_FIPS_y,CITY_MARKET_ID_y,DISPLAY_CITY_MARKET_NAME_FULL_y,CITY_MARKET_WAC_y,LAT_DEGREES_y,LAT_HEMISPHERE_y,LAT_MINUTES_y,LAT_SECONDS_y,origin_latitude,LON_DEGREES_y,LON_HEMISPHERE_y,LON_MINUTES_y,LON_SECONDS_y,origin_longitude,AIRPORT_START_DATE_y,AIRPORT_THRU_DATE_y,AIRPORT_IS_CLOSED_y,AIRPORT_IS_LATEST_y,Unnamed: 28_y
1435,1463511444,14635,11444,5777,1463502,14635,RSW,Southwest Florida International,"Fort Myers, FL",33,United States,US,Florida,FL,12.0,31714,"Fort Myers, FL",33,26.0,N,32.0,10.0,26.53611111,81.0,W,45.0,19.0,-81.75527778,2011-07-01,,0,1,,1144407,11444,DUS,Duesseldorf,"Dusseldorf, Germany",429,Germany,DE,,,,30970,"Cologne/Dusseldorf, Germany",429,51.0,N,17.0,22.0,51.28944444,6.0,E,46.0,0.0,6.76666667,2017-12-01,,0,1,
1436,1463513169,14635,13169,146,1463502,14635,RSW,Southwest Florida International,"Fort Myers, FL",33,United States,US,Florida,FL,12.0,31714,"Fort Myers, FL",33,26.0,N,32.0,10.0,26.53611111,81.0,W,45.0,19.0,-81.75527778,2011-07-01,,0,1,,1316902,13169,MAR,La Chinita International,"Maracaibo, Venezuela",388,Venezuela,VE,,,,33169,"Maracaibo, Venezuela",388,10.0,N,33.0,30.0,10.55833333,71.0,W,43.0,40.0,-71.72777778,2011-07-01,,0,1,
1437,1463514293,14635,14293,103,1463502,14635,RSW,Southwest Florida International,"Fort Myers, FL",33,United States,US,Florida,FL,12.0,31714,"Fort Myers, FL",33,26.0,N,32.0,10.0,26.53611111,81.0,W,45.0,19.0,-81.75527778,2011-07-01,,0,1,,1429304,14293,PUJ,Punta Cana International,"Punta Cana, Dominican Republic",224,Dominican Republic,DO,,,,34293,"Punta Cana, Dominican Republic",224,18.0,N,34.0,15.0,18.57083333,68.0,W,21.0,58.0,-68.36611111,2017-12-01,,0,1,
1438,1463514838,14635,14838,163,1463502,14635,RSW,Southwest Florida International,"Fort Myers, FL",33,United States,US,Florida,FL,12.0,31714,"Fort Myers, FL",33,26.0,N,32.0,10.0,26.53611111,81.0,W,45.0,19.0,-81.75527778,2011-07-01,,0,1,,1483802,14838,SJO,Juan Santamaria International,"San Jose, Costa Rica",110,Costa Rica,CR,,,,34838,"San Jose, Costa Rica",110,9.0,N,59.0,38.0,9.99388889,84.0,W,12.0,32.0,-84.20888889,2011-07-01,,0,1,
1439,1463516149,14635,16149,957,1463502,14635,RSW,Southwest Florida International,"Fort Myers, FL",33,United States,US,Florida,FL,12.0,31714,"Fort Myers, FL",33,26.0,N,32.0,10.0,26.53611111,81.0,W,45.0,19.0,-81.75527778,2011-07-01,,0,1,,1614904,16149,YOW,Ottawa Macdonald Cartier International,"Ottawa, Canada",936,Canada,CA,Ontario,ON,,36149,"Ottawa, Canada",936,45.0,N,19.0,21.0,45.3225,75.0,W,40.0,2.0,-75.66722222,2017-12-01,,0,1,
1440,1463516217,14635,16217,3555,1463502,14635,RSW,Southwest Florida International,"Fort Myers, FL",33,United States,US,Florida,FL,12.0,31714,"Fort Myers, FL",33,26.0,N,32.0,10.0,26.53611111,81.0,W,45.0,19.0,-81.75527778,2011-07-01,,0,1,,1621702,16217,YUL,Pierre Elliott Trudeau International,"Montreal, Canada",941,Canada,CA,Quebec,QC,,36083,"Montreal, Canada",941,45.0,N,28.0,14.0,45.47055556,73.0,W,44.0,27.0,-73.74083333,2011-07-01,,0,1,
1441,1463516271,14635,16271,34664,1463502,14635,RSW,Southwest Florida International,"Fort Myers, FL",33,United States,US,Florida,FL,12.0,31714,"Fort Myers, FL",33,26.0,N,32.0,10.0,26.53611111,81.0,W,45.0,19.0,-81.75527778,2011-07-01,,0,1,,1627102,16271,YYZ,Lester B. Pearson International,"Toronto, Canada",936,Canada,CA,Ontario,ON,,36106,"Toronto, Canada",936,43.0,N,40.0,36.0,43.67666667,79.0,W,37.0,50.0,-79.63055556,2011-07-01,,0,1,
1442,1464816217,14648,16217,2,1464805,14648,RUT,Rutland - Southern Vermont Regional,"Rutland, VT",16,United States,US,Vermont,VT,50.0,34648,"Rutland, VT",16,43.0,N,31.0,47.0,43.52972222,72.0,W,56.0,59.0,-72.94972222,2017-12-01,,0,1,,1621702,16217,YUL,Pierre Elliott Trudeau International,"Montreal, Canada",941,Canada,CA,Quebec,QC,,36083,"Montreal, Canada",941,45.0,N,28.0,14.0,45.47055556,73.0,W,44.0,27.0,-73.74083333,2011-07-01,,0,1,
1443,1467910920,14679,10920,346,1467903,14679,SAN,San Diego International,"San Diego, CA",91,United States,US,California,CA,6.0,33570,"San Diego, CA",91,32.0,N,44.0,1.0,32.73361111,117.0,W,11.0,23.0,-117.18972222,2011-07-01,,0,1,,1092005,10920,CDG,Paris Charles de Gaulle,"Paris, France",427,France,FR,,,,30920,"Paris, France",427,49.0,N,0.0,46.0,49.01277778,2.0,E,33.0,0.0,2.55,2017-12-01,,0,1,
1444,1467911760,14679,11760,7135,1467903,14679,SAN,San Diego International,"San Diego, CA",91,United States,US,California,CA,6.0,33570,"San Diego, CA",91,32.0,N,44.0,1.0,32.73361111,117.0,W,11.0,23.0,-117.18972222,2011-07-01,,0,1,,1176003,11760,FRA,Frankfurt Main,"Frankfurt, Germany",429,Germany,DE,,,,31760,"Frankfurt, Germany",429,50.0,N,2.0,0.0,50.03333333,8.0,E,34.0,14.0,8.57055556,2011-07-01,,0,1,
1445,1467912972,14679,12972,12313,1467903,14679,SAN,San Diego International,"San Diego, CA",91,United States,US,California,CA,6.0,33570,"San Diego, CA",91,32.0,N,44.0,1.0,32.73361111,117.0,W,11.0,23.0,-117.18972222,2011-07-01,,0,1,,1297207,12972,LHR,London Heathrow,"London, United Kingdom",493,United Kingdom,GB,,,,30730,"London, United Kingdom",493,51.0,N,28.0,16.0,51.47111111,0.0,W,27.0,39.0,-0.46083333,2017-12-01,,0,1,
1446,1467913744,14679,13744,10865,1467903,14679,SAN,San Diego International,"San Diego, CA",91,United States,US,California,CA,6.0,33570,"San Diego, CA",91,32.0,N,44.0,1.0,32.73361111,117.0,W,11.0,23.0,-117.18972222,2011-07-01,,0,1,,1374406,13744,NRT,Narita International,"Tokyo, Japan",736,Japan,JP,,,,32169,"Tokyo, Japan",736,35.0,N,46.0,38.0,35.77722222,140.0,E,22.0,56.0,140.38222222,2017-12-01,,0,1,
1447,1467914312,14679,14312,7454,1467903,14679,SAN,San Diego International,"San Diego, CA",91,United States,US,California,CA,6.0,33570,"San Diego, CA",91,32.0,N,44.0,1.0,32.73361111,117.0,W,11.0,23.0,-117.18972222,2011-07-01,,0,1,,1431202,14312,PVR,Licenciado Gustavo Diaz Ordaz International,"Puerto Vallarta, Mexico",148,Mexico,MX,,,,34312,"Puerto Vallarta, Mexico",148,20.0,N,40.0,48.0,20.68,105.0,W,15.0,15.0,-105.25416667,2011-07-01,,0,1,
1448,1467914832,14679,14832,21460,1467903,14679,SAN,San Diego International,"San Diego, CA",91,United States,US,California,CA,6.0,33570,"San Diego, CA",91,32.0,N,44.0,1.0,32.73361111,117.0,W,11.0,23.0,-117.18972222,2011-07-01,,0,1,,1483202,14832,SJD,Los Cabos International,"San Jose del Cabo, Mexico",148,Mexico,MX,,,,34832,"Los Cabos, Mexico",148,23.0,N,9.0,7.0,23.15194444,109.0,W,43.0,15.0,-109.72083333,2011-07-01,,0,1,
1449,1467916229,14679,16229,9116,1467903,14679,SAN,San Diego International,"San Diego, CA",91,United States,US,California,CA,6.0,33570,"San Diego, CA",91,32.0,N,44.0,1.0,32.73361111,117.0,W,11.0,23.0,-117.18972222,2011-07-01,,0,1,,1622902,16229,YVR,Vancouver International,"Vancouver, Canada",906,Canada,CA,British Columbia,BC,,31215,"Vancouver, Canada",906,49.0,N,11.0,41.0,49.19472222,123.0,W,11.0,2.0,-123.18388889,2011-07-01,,0,1,
1450,1467916232,14679,16232,221,1467903,14679,SAN,San Diego International,"San Diego, CA",91,United States,US,California,CA,6.0,33570,"San Diego, CA",91,32.0,N,44.0,1.0,32.73361111,117.0,W,11.0,23.0,-117.18972222,2011-07-01,,0,1,,1623202,16232,YWG,James Armstrong Richardson International,"Winnipeg, Canada",926,Canada,CA,Manitoba,MB,,36232,"Winnipeg, Canada",926,49.0,N,54.0,36.0,49.91,97.0,W,14.0,24.0,-97.24,2011-07-01,,0,1,
1451,1467916257,14679,16257,6317,1467903,14679,SAN,San Diego International,"San Diego, CA",91,United States,US,California,CA,6.0,33570,"San Diego, CA",91,32.0,N,44.0,1.0,32.73361111,117.0,W,11.0,23.0,-117.18972222,2011-07-01,,0,1,,1625706,16257,YYC,Yyc Calgary International,"Calgary, Canada",916,Canada,CA,Alberta,AB,,30863,"Calgary, Canada",916,51.0,N,7.0,21.0,51.1225,114.0,W,0.0,48.0,-114.01333333,2018-11-01,,0,1,
1452,1467916271,14679,16271,9688,1467903,14679,SAN,San Diego International,"San Diego, CA",91,United States,US,California,CA,6.0,33570,"San Diego, CA",91,32.0,N,44.0,1.0,32.73361111,117.0,W,11.0,23.0,-117.18972222,2011-07-01,,0,1,,1627102,16271,YYZ,Lester B. Pearson International,"Toronto, Canada",936,Canada,CA,Ontario,ON,,36106,"Toronto, Canada",936,43.0,N,40.0,36.0,43.67666667,79.0,W,37.0,50.0,-79.63055556,2011-07-01,,0,1,
1453,1468310711,14683,10711,152,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1071102,10711,BOG,El Dorado International,"Bogota, Colombia",327,Colombia,CO,,,,30711,"Bogota, Colombia",327,4.0,N,42.0,6.0,4.70166667,74.0,W,8.0,49.0,-74.14694444,2011-07-01,,0,1,
1454,1468310846,14683,10846,65,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1084605,10846,BZE,Philip S. W. Goldson International,"Belize City, Belize",106,Belize,BZ,,,,30846,"Belize City, Belize",106,17.0,N,32.0,24.0,17.54,88.0,W,18.0,17.0,-88.30472222,2017-12-01,,0,1,
1455,1468311032,14683,11032,790,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1103201,11032,CUN,Cancun International,"Cancun, Mexico",148,Mexico,MX,,,,31032,"Cancun, Mexico",148,21.0,N,2.0,32.0,21.04222222,86.0,W,52.0,25.0,-86.87361111,1976-01-01,,0,1,
1456,1468311874,14683,11874,7297,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1187406,11874,GDL,Miguel Hidalgo Y Costilla International,"Guadalajara, Mexico",148,Mexico,MX,,,,31874,"Guadalajara, Mexico",148,20.0,N,31.0,19.0,20.52194444,103.0,W,18.0,40.0,-103.31111111,2017-12-01,,0,1,
1457,1468312990,14683,12990,142,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1299002,12990,LIR,Daniel Oduber International,"Liberia, Costa Rica",110,Costa Rica,CR,,,,32990,"Liberia, Costa Rica",110,10.0,N,35.0,36.0,10.59333333,85.0,W,32.0,40.0,-85.54444444,2011-07-01,,0,1,
1458,1468313252,14683,13252,26396,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1325202,13252,MEX,Licenciado Benito Juarez International,"Mexico City, Mexico",148,Mexico,MX,,,,33252,"Mexico City, Mexico",148,19.0,N,26.0,11.0,19.43638889,99.0,W,4.0,19.0,-99.07194444,2011-07-01,,0,1,
1459,1468313514,14683,13514,4079,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1351403,13514,MTY,General Mariano Escobedo International,"Monterrey, Mexico",148,Mexico,MX,,,,33514,"Monterrey, Mexico",148,25.0,N,46.0,43.0,25.77861111,100.0,W,6.0,25.0,-100.10694444,2011-07-01,,0,1,
1460,1468313799,14683,13799,42,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1379905,13799,OAX,Xoxocotlan International,"Oaxaca, Mexico",148,Mexico,MX,,,,33436,"Oaxaca, Mexico",148,16.0,N,59.0,55.0,16.99861111,96.0,W,43.0,34.0,-96.72611111,2017-12-01,,0,1,
1461,1468314286,14683,14286,22,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1428602,14286,PTY,Tocumen International,"Panama City, Panama",162,Panama,PA,,,,34286,"Panama City, Panama",162,9.0,N,4.0,17.0,9.07138889,79.0,W,23.0,0.0,-79.38333333,2011-07-01,,0,1,
1462,1468314677,14683,14677,96,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1467704,14677,SAL,Msgr Oscar A Romero and Galdamez International,"San Salvador, El Salvador",118,El Salvador,SV,,,,34677,"San Salvador, El Salvador",118,13.0,N,26.0,27.0,13.44083333,89.0,W,3.0,21.0,-89.05583333,2017-12-01,,0,1,
1463,1468314832,14683,14832,157,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1483202,14832,SJD,Los Cabos International,"San Jose del Cabo, Mexico",148,Mexico,MX,,,,34832,"Los Cabos, Mexico",148,23.0,N,9.0,7.0,23.15194444,109.0,W,43.0,15.0,-109.72083333,2011-07-01,,0,1,
1464,1468314838,14683,14838,132,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1483802,14838,SJO,Juan Santamaria International,"San Jose, Costa Rica",110,Costa Rica,CR,,,,34838,"San Jose, Costa Rica",110,9.0,N,59.0,38.0,9.99388889,84.0,W,12.0,32.0,-84.20888889,2011-07-01,,0,1,
1465,1468316271,14683,16271,2040,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1627102,16271,YYZ,Lester B. Pearson International,"Toronto, Canada",936,Canada,CA,Ontario,ON,,36106,"Toronto, Canada",936,43.0,N,40.0,36.0,43.67666667,79.0,W,37.0,50.0,-79.63055556,2011-07-01,,0,1,
1466,1468316477,14683,16477,51,1468305,14683,SAT,San Antonio International,"San Antonio, TX",74,United States,US,Texas,TX,48.0,33214,"San Antonio, TX",74,29.0,N,32.0,2.0,29.53388889,98.0,W,28.0,9.0,-98.46916667,2017-12-01,,0,1,,1647705,16477,QRO,Queretaro Intercontinental,"Queretaro, Mexico",148,Mexico,MX,,,,34440,"Queretaro, Mexico",148,20.0,N,37.0,3.0,20.6175,100.0,W,11.0,8.0,-100.18555556,2017-12-01,,0,1,
1467,1468513605,14685,13605,137,1468502,14685,SAV,Savannah/Hilton Head International,"Savannah, GA",34,United States,US,Georgia,GA,13.0,34685,"Savannah, GA",34,32.0,N,7.0,39.0,32.1275,81.0,W,12.0,8.0,-81.20222222,2011-07-01,,0,1,,1360505,13605,NAS,Lynden Pindling International,"Nassau, The Bahamas",204,The Bahamas,BS,,,,33605,"Nassau, The Bahamas",204,25.0,N,2.0,20.0,25.03888889,77.0,W,27.0,58.0,-77.46611111,2017-12-01,,0,1,
1468,1468516271,14685,16271,5,1468502,14685,SAV,Savannah/Hilton Head International,"Savannah, GA",34,United States,US,Georgia,GA,13.0,34685,"Savannah, GA",34,32.0,N,7.0,39.0,32.1275,81.0,W,12.0,8.0,-81.20222222,2011-07-01,,0,1,,1627102,16271,YYZ,Lester B. Pearson International,"Toronto, Canada",936,Canada,CA,Ontario,ON,,36106,"Toronto, Canada",936,43.0,N,40.0,36.0,43.67666667,79.0,W,37.0,50.0,-79.63055556,2011-07-01,,0,1,
1469,1471216115,14712,16115,16,1471201,14712,SCF,Scottsdale,"Phoenix, AZ",81,United States,US,Arizona,AZ,4.0,30466,"Phoenix, AZ",81,33.0,N,37.0,22.0,33.62277778,111.0,W,54.0,38.0,-111.91055556,1950-01-01,,0,1,,1611503,16115,YLW,Kelowna Airport,"Kelowna, Canada",906,Canada,CA,British Columbia,BC,,36115,"Kelowna, Canada",906,49.0,N,57.0,26.0,49.95722222,119.0,W,22.0,41.0,-119.37805556,2018-10-01,,0,1,
1470,1471216229,14712,16229,12,1471201,14712,SCF,Scottsdale,"Phoenix, AZ",81,United States,US,Arizona,AZ,4.0,30466,"Phoenix, AZ",81,33.0,N,37.0,22.0,33.62277778,111.0,W,54.0,38.0,-111.91055556,1950-01-01,,0,1,,1622902,16229,YVR,Vancouver International,"Vancouver, Canada",906,Canada,CA,British Columbia,BC,,31215,"Vancouver, Canada",906,49.0,N,11.0,41.0,49.19472222,123.0,W,11.0,2.0,-123.18388889,2011-07-01,,0,1,
1471,1474710148,14747,10148,155,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1014802,10148,ACA,General Juan N Alvarez International,"Acapulco, Mexico",148,Mexico,MX,,,,30148,"Acapulco, Mexico",148,16.0,N,45.0,25.0,16.75694444,99.0,W,45.0,14.0,-99.75388889,2011-07-01,,0,1,
1472,1474710292,14747,10292,14730,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1029202,10292,AMS,Schiphol,"Amsterdam, Netherlands",461,Netherlands,NL,,,,30292,"Amsterdam, Netherlands",461,52.0,N,18.0,31.0,52.30861111,4.0,E,45.0,50.0,4.76388889,2011-07-01,,0,1,
1473,1474710920,14747,10920,15050,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1092005,10920,CDG,Paris Charles de Gaulle,"Paris, France",427,France,FR,,,,30920,"Paris, France",427,49.0,N,0.0,46.0,49.01277778,2.0,E,33.0,0.0,2.55,2017-12-01,,0,1,
1474,1474711032,14747,11032,11487,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1103201,11032,CUN,Cancun International,"Cancun, Mexico",148,Mexico,MX,,,,31032,"Cancun, Mexico",148,21.0,N,2.0,32.0,21.04222222,86.0,W,52.0,25.0,-86.87361111,1976-01-01,,0,1,
1475,1474711435,14747,11435,5002,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1143504,11435,DUB,Dublin Airport,"Dublin, Ireland",441,Ireland,IE,,,,31435,"Dublin, Ireland",441,53.0,N,25.0,30.0,53.425,6.0,W,15.0,47.0,-6.26305556,2018-11-01,,0,1,
1476,1474711455,14747,11455,19381,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1145501,11455,DXB,Dubai International,"Dubai, United Arab Emirates",678,United Arab Emirates,AE,,,,31455,"Dubai, United Arab Emirates",678,25.0,N,15.0,5.0,25.25138889,55.0,E,22.0,14.0,55.37055556,1971-12-01,,0,1,
1477,1474711760,14747,11760,18592,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1176003,11760,FRA,Frankfurt Main,"Frankfurt, Germany",429,Germany,DE,,,,31760,"Frankfurt, Germany",429,50.0,N,2.0,0.0,50.03333333,8.0,E,34.0,14.0,8.57055556,2011-07-01,,0,1,
1478,1474711874,14747,11874,6717,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1187406,11874,GDL,Miguel Hidalgo Y Costilla International,"Guadalajara, Mexico",148,Mexico,MX,,,,31874,"Guadalajara, Mexico",148,20.0,N,31.0,19.0,20.52194444,103.0,W,18.0,40.0,-103.31111111,2017-12-01,,0,1,
1479,1474712277,14747,12277,33684,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1227705,12277,ICN,Incheon International,"Seoul, South Korea",778,South Korea,KR,,,,31945,"Seoul, South Korea",778,37.0,N,27.0,56.0,37.46555556,126.0,E,26.0,36.0,126.44333333,2017-12-01,,0,1,
1480,1474712651,14747,12651,9677,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1265104,12651,KEF,Keflavik International,"Keflavik/Reykjavik, Iceland",439,Iceland,IS,,,,32651,"Reykjavik, Iceland",439,63.0,N,58.0,54.0,63.98166667,22.0,W,36.0,48.0,-22.61333333,2017-12-01,,0,1,
1481,1474712972,14747,12972,26745,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1297207,12972,LHR,London Heathrow,"London, United Kingdom",493,United Kingdom,GB,,,,30730,"London, United Kingdom",493,51.0,N,28.0,16.0,51.47111111,0.0,W,27.0,39.0,-0.46083333,2017-12-01,,0,1,
1482,1474713252,14747,13252,8389,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1325202,13252,MEX,Licenciado Benito Juarez International,"Mexico City, Mexico",148,Mexico,MX,,,,33252,"Mexico City, Mexico",148,19.0,N,26.0,11.0,19.43638889,99.0,W,4.0,19.0,-99.07194444,2011-07-01,,0,1,
1483,1474713744,14747,13744,20788,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1374406,13744,NRT,Narita International,"Tokyo, Japan",736,Japan,JP,,,,32169,"Tokyo, Japan",736,35.0,N,46.0,38.0,35.77722222,140.0,E,22.0,56.0,140.38222222,2017-12-01,,0,1,
1484,1474714066,14747,14066,18736,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1406604,14066,PEK,Capital International,"Beijing, China",713,China,CN,,,,34066,"Beijing, China",713,40.0,N,4.0,21.0,40.0725,116.0,E,35.0,51.0,116.5975,2011-07-01,,0,1,
1485,1474714309,14747,14309,17171,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1430902,14309,PVG,Pudong,"Shanghai, China",713,China,CN,,,,34309,"Shanghai, China",713,31.0,N,8.0,39.0,31.14416667,121.0,E,47.0,33.0,121.7925,2011-07-01,,0,1,
1486,1474714312,14747,14312,14364,1474703,14747,SEA,Seattle/Tacoma International,"Seattle, WA",93,United States,US,Washington,WA,53.0,30559,"Seattle, WA",93,47.0,N,27.0,0.0,47.45,122.0,W,18.0,42.0,-122.31166667,2011-07-01,,0,1,,1431202,14312,PVR,Licenciado Gustavo Diaz Ordaz International,"Puerto Vallarta, Mexico",148,Mexico,MX,,,,34312,"Puerto Vallarta, Mexico",148,20.0,N,40.0,48.0,20.68,105.0,W,15.0,15.0,-105.25416667,2011-07-01,,0,1,
